art_sifra,agp_id,sifra,vpc,aktivan,stanje,art_naziv,kataloski,grupanaziv,proizvodjac,hash
100467,58,100042,75.043,0,0,Case Logic torba 10'' XNTM-4K,XNTM4K,Torbe za laptope,Case Logic,eb8ccf30d7738358d92c55b85d7ca818
100468,1,100000,160.513,0,0,HP toner Q3973A (123A) Magenta,Q3973A,Toneri originalni,HP,476912c70a37fc543e14982458377e63
100469,1,100000,397.906,0,0,HP toner Q5942A (42A) Black,Q5942A,Toneri originalni,HP,cfc6b89f1e99fe80587b6b9abc6c79fa
100470,1,100000,511.88,0,0,HP toner Q5945A (45A) Black,Q5945A,Toneri originalni,HP,a59d2429c337e40e91fe7b1f59894108
100471,1,100000,378.932,0,0,HP toner Q5949X (49X) Black,Q5949X,Toneri originalni,HP,1882ba71d979ed22ae8a1068e6de5135
100472,59,100022,4.274,0,0,Wiretech kabal RJ11 2m,,Kablovi za PC/NET/TV,Wiretech,84682381148b506bca9c8cd52f8adfc2
100473,59,100022,2.564,0,0,Wiretech kabal M-M RJ11-RJ11 3m,,Kablovi za PC/NET/TV,Wiretech,cb16dbccb22b43a65f65250852c94a70
100474,59,100022,4.274,0,0,Wiretech kabal UTP stand. 5m,,Kablovi za PC/NET/TV,Wiretech,152cc7651d30d6c5bc5b0b6b99ec4a77
100475,59,100022,5.128,0,0,Wiretech kabal UTP cross. 5m,,Kablovi za PC/NET/TV,Wiretech,92644857c0f643f2c79d4511cbba9e9d
100476,59,100022,11.111,0,0,Wiretech kabal DVI 18+1 3m,,Kablovi za PC/NET/TV,Wiretech,543309f46b49a2ea3ee1df68c3f6b53f
100477,59,100022,10.256,0,0,Wiretech kabal DVI 24+1 1.8m,,Kablovi za PC/NET/TV,Wiretech,8fc6d0821cf1274a64deca539c98e68a
100478,59,100026,6.838,0,0,Sapphire tehn.crossfire kabal,146007800000F,Kablovi za PC/NET/TV,Sapphire Tehnology,0ae9e90b9cdd8d86fe4023911fbd4068
100485,13,100016,7.692,0,0,"Genius miš NetScroll 120, PS/2",31011461100,Miševi i podloge,Genius,7a1419e057d0ab85acb1e771c33e014c
100486,59,100022,2.564,0,0,Wiretech kabal scart 21 pin 1m,,Kablovi za PC/NET/TV,Wiretech,c3d78c5679f54b1de4ff7541cbef1dab
100491,51,100022,0.855,0,0,Wiretech spojnik RJ11 M-3F,,Adapteri i kontroleri,Wiretech,dc18f0a9048329a98dae8bdcbb445452
100492,51,100022,1.709,0,0,Wiretech spojnik RJ11 F-2F,,Adapteri i kontroleri,Wiretech,fe9f017de9d41d98e0d453a004af6fb9
100493,51,100022,1.709,0,0,Wiretech spojnik RJ11 F-F,,Adapteri i kontroleri,Wiretech,e0ab415dfebc16d8b5e0cad1cd3e2e9e
100494,59,100022,3.419,0,0,Wiretech kabal IEEE1394 4P/6P,,Kablovi za PC/NET/TV,Wiretech,d30a4a09f65c4992db05f62033fe0dff
100495,59,100026,2.564,0,0,Sapphire tehno.PCI-Exp nap.kabal,,Kablovi za PC/NET/TV,Sapphire Tehnology,9b778e230eb85fdf2290b0b8ceb71f4f
100496,59,100022,13.675,0,0,Wiretech kabal UTP stand. 20m,,Kablovi za PC/NET/TV,Wiretech,d4600fa569653911ee6fd3de89337231
100497,37,100032,10.427,0,0,Gigatech gamepad DD-205X,,Oprema za game konzole i PC,Gigatech,998a21defbb43da59d6cc52742100e08
100498,59,100022,1.709,0,0,"Wiretech kabal produžni PS/2 1,8m",,Kablovi za PC/NET/TV,Wiretech,82357cd595815a8c20552e677cba5772
100500,59,100022,6.838,0,0,Wiretech kabal telefonski M-M RJ11-RJ11 10m,,Kablovi za PC/NET/TV,Wiretech,f59cf2e8a2f27474f8829f3a322c371d
100506,288,100015,18.974,0,0,D-Link DES-1005D 5 portni switch,DES-1005D,Switchevi,D-Link,ca5549ffe53e73d44bde9119e194197c
100507,288,100015,25.641,0,0,D-Link DES-1008D 8 portni switch,DES-1008D,Switchevi,D-Link,df2c69658ea4e1d6da68090e0b3cc73a
100509,288,100015,84.53,0,0,D-Link DES-1016D 16 portni switch,DES-1016D,Switchevi,D-Link,fc7e5c69b43df1c36f1081296e14aa0b
100511,288,100015,109.231,0,0,D-Link DES-1024D 24 portni switch,DES-1024D,Switchevi,D-Link,486f79d448e5713ebb75773883db61c1
100513,288,100015,33.248,0,0,D-Link DGS-1005D 5 portni gigabit switch,DGS-1005D,Switchevi,D-Link,6c0393931724c56515fc3385ca5cd0a6
100516,13,100030,26.496,0,0,"Logitech miš RX250, USB i PS/2",910-000199,Miševi i podloge,Logitech,adf445c579d18163e8ae6320cfd2abe5
100522,21,100000,183.761,0,0,HP InkJet Printer PS D5360 Q8361B,Q8361B,Inkjet printeri,HP,8756d0912d77ec7743f1ac1ffc8cc10e
100523,288,100015,46.538,0,0,D-Link DGS-1008D 8 portni gigabit switch,DGS-1008D,Switchevi,D-Link,7b78b13dc413dea0c3dbe6a04decea37
100525,13,100016,8.547,0,0,"Genius miš XScroll, USB",31010826101,Miševi i podloge,Genius,b5a8dc9dad1da95419704f426928e7f2
100526,25,100002,94.017,0,0,Canon Pixma MP140,CH2174B007AA,Inkjet multifunkcijski printeri,Canon,33d830eb7196990e83a94516754ad823
100528,25,100000,198.462,0,0,HP OfficeJet J3680 CB071A,CB071A,Inkjet multifunkcijski printeri,HP,4af3335f4f3bc549bc947f0909e66f1d
100529,25,100000,103.504,0,0,HP Deskjet F2280 MFP CB683A,CB683A,Inkjet multifunkcijski printeri,HP,71e6bed322a265d06094043abe0d1fa9
100531,25,100000,147.179,0,0,HP Deskjet F4280 MFP CB656B,CB656B,Inkjet multifunkcijski printeri,HP,03eafe18ff8d7df2de6743c0dea3b0a5
100537,25,100000,179.487,0,0,HP Officejet J4580 CB780A,CB780A,Inkjet multifunkcijski printeri,HP,c5b2a248100e63c716a3fd2211cf7f7d
100539,25,100000,179.487,0,0,HP Photosmart C4580 Q8401B,Q8401B,Inkjet multifunkcijski printeri,HP,83a6b4ae4e604a331c856dec8245d650
100541,13,100016,21.368,0,0,"Genius miš Navigator 600 plavi, USB",31030510100,Miševi i podloge,Genius,a5a3215a5081e33e14e055e68a797c6c
100543,25,100002,90.214,0,0,Canon Pixma MP190,CH2910B007AA,Inkjet multifunkcijski printeri,Canon,d63a883b1bf9c2c9856eae3ddf8a37d8
100544,13,100016,29.915,0,0,"Genius miš Navigator 380 srebrni, USB",31011306100,Miševi i podloge,Genius,ac4d8a50f1abdcf20554402bdafe9129
100545,288,100015,166.197,0,0,D-Link DGS-1016D 16 portni gigabit switch,DGS-1016D,Switchevi,D-Link,a3b6b78c11bc4f174d258399feda825f
100546,21,100002,71.239,0,0,Canon InkJet Printer Pixma iP1800,CH1855B009AA,Inkjet printeri,Canon,180e496a1a1639da7f90b0152d361643
100547,13,100016,17.949,0,0,"Genius miš Navigator 365, USB",31011470100,Miševi i podloge,Genius,984e31226ffadb62c89daf7d2712fa67
100549,13,100016,19.658,0,0,"Genius miš Navigator 380 zeleni, USB",3101286100,Miševi i podloge,Genius,81d9d5e1af1ec72b1b6ea50bac5972b1
100571,288,100007,18.803,0,0,ASUS GX1005B V4 5 portni switch,90-Q861AN1NNA,Switchevi,Asus,12e2d733fbfee31489a9b1c5a01139ae
100575,288,100007,23.077,0,0,ASUS GX1008B V4 8 portni switch,90-Q871AN1NNA,Switchevi,Asus,fd273c83bf16f90058330b39afebf17e
100595,291,100015,20.513,0,0,D-Link DFE-530TX PCI mrežna karta,DFE-530TX,Mrežne kartice i antene,D-Link,8fc138da540cea647ff2a87cc8f1fc7c
100638,59,100022,2.564,0,0,Wiretech kabal Firewire 6P/6P,,Kablovi za PC/NET/TV,Wiretech,20b431d05159237e522bc260e32c1b73
100640,59,100022,11.111,0,0,Wiretech kabal DVI-HDMI 19M/18+1M 3m,,Kablovi za PC/NET/TV,Wiretech,c02e8671c0d7d55d524ffd7e89c58e33
100642,59,100022,6.838,0,0,"Wiretech kabal Firewire 4P/4P 4,5m",,Kablovi za PC/NET/TV,Wiretech,f42a7085d5d45b7abe236e60df747665
100643,59,100022,2.564,0,0,Wiretech kabal stereo M-F 3.5mm,,Kablovi za PC/NET/TV,Wiretech,cc20a264dcad8aa0105e21b4769b5f2a
100645,59,100022,3.419,0,0,Wiretech kabal 3.5mm M-2xF,,Kablovi za PC/NET/TV,Wiretech,18ae89259cb15e847649816a63d73b24
100646,59,100022,3.419,0,0,Wiretech kabal 3.5mm M-2xM,,Kablovi za PC/NET/TV,Wiretech,bd75f02f5301163d7fedb13f6e854563
100648,59,100032,5.983,0,0,"Gigatech kabal VGA 1,5m",,Kablovi za PC/NET/TV,Gigatech,c2d5cc753ee03df575bfe227f23a50b8
100649,59,100027,2.564,0,0,Kabal napojni 220V 2m,,Kablovi za PC/NET/TV,Digitus,3c4d8edc0161bcb357cf46133e6a8eef
100650,59,100022,3.419,0,0,Wiretech kabal M-3.5 Stereo+4pin,,Kablovi za PC/NET/TV,Wiretech,4ffdcf64d3d9bfcece11e67ce99faabb
100651,70,100017,37.051,0,0,Panasonic KX-TS500FXB crni,KX-TS500FXB,Telefoni i fax uređaji,Panasonic,673a6da2455b1a0f96fca9b0b4f12b7a
100652,70,100017,37.051,0,0,Panasonic KX-TS500FXR crveni,KX-TS500FXR,Telefoni i fax uređaji,Panasonic,e38d684800d7afd0d6d341742c61e2cd
100653,70,100017,37.051,0,0,Panasonic KX-TS500FXC plavi,KX-TS500FXC,Telefoni i fax uređaji,Panasonic,2157fa0e2d056af59c0ff04f64d9c2b7
100654,70,100017,49.573,0,0,Panasonic KX-TG1070FXC plavi,KX-TG1070FXC,Telefoni i fax uređaji,Panasonic,6d6aa5bb9e67c1d1ffdbb47f4995c992
100655,70,100017,41.88,0,0,Panasonic KX-TG1100FXT crna,KX-TG1100FXT,Telefoni i fax uređaji,Panasonic,eba98b748497ef6ae669f0707bf808b2
100656,70,100017,112.991,0,0,Panasonic KX-TG7120FXT crna,KX-TG7120FXT,Telefoni i fax uređaji,Panasonic,4ca6a56cfd1a7231e758c98fd42ecf7d
100657,70,100017,142.436,0,0,Panasonic KX-TG9120FXS srebrena,KX-TG9120FXS,Telefoni i fax uređaji,Panasonic,837851d24d6912b5782275df1c597b60
100658,70,100017,71.239,0,0,Panasonic KX-TSC11FXW bijeli,KX-TSC11FXW,Telefoni i fax uređaji,Panasonic,1cd634718f5e1909a62800116443c75f
100659,70,100017,57.265,0,0,Panasonic KX-TG7200FXS srebrena,KX-TG7200FXS,Telefoni i fax uređaji,Panasonic,251d0eefdc45164f6388de366e6a5a95
100660,70,100017,204.188,0,0,Panasonic FX-FP207FXS Fax,FX-FP207FXS,Telefoni i fax uređaji,Panasonic,06a778095d6606a10db596a7eb65569a
100661,70,100017,70.94,0,0,Panasonic KX-TG7301S+SL RPH103,KX-TG7301S,Telefoni i fax uređaji,Panasonic,26fe08425476e4e97a7dac9b47fa035f
100665,59,100022,4.274,0,0,Wiretech kabal scart 3m,,Kablovi za PC/NET/TV,Wiretech,bb66de2047c912ef34be0e6f6235e24f
100668,59,100022,28.205,0,0,Wiretech kabal HDMI 19M/19M 10m,,Kablovi za PC/NET/TV,Wiretech,d36ccebfaa396c7ff8874c5a8e5bdb49
100669,59,100022,3.846,0,0,"Wiretech kabal UTP 3m, crveni",wire-patch3rd,Kablovi za PC/NET/TV,Wiretech,fe0714380c2ba9dc9c6217105c27b888
100670,59,100022,2.564,0,0,Wiretech adapter scart na VHS 3RCA,,Kablovi za PC/NET/TV,Wiretech,74b1ea4a3fe511fa5d460dfc1c523aa2
100671,59,100022,4.274,0,0,Wiretech kabal USB produžni A/BU-A/ST 3 m,AK-669-30,Kablovi za PC/NET/TV,Wiretech,931c9a0134ab958f0141d88c35d7460d
100672,59,100022,3.846,0,0,"Wiretech kabal UTP 3m, zeleni",,Kablovi za PC/NET/TV,Wiretech,15dc36392c9afe3aea3e861548eaa6fc
100673,288,100023,14.53,0,0,Edimax kablovi KVM switch 08RE 3m,,Switchevi,Edimax,be5d6bf1be6d193018e9fc057b276214
100676,21,100000,74.103,0,0,HP InkJet Printer DJ D1560 CB710A,CB710A,Inkjet printeri,HP,27bcaf1c386588b3b8d84d63ec3bc576
100678,21,100000,94.017,0,0,HP InkJet Printer DJ D2560 CB671B,CB671B,Inkjet printeri,HP,1a89f7a6bc4ba218142124f56239c329
100679,21,100000,120.598,0,0,HP InkJet Printer DJ D4260 CB641B,CB641B,Inkjet printeri,HP,cbe1a0d8ad48c1140cb2a90eb14cb976
100681,21,100000,878.462,0,0,HP InkJet Printer OJ K8600 CB015A,CB015A,Inkjet printeri,HP,e3ec09d44a4e8e90fc57040dd83963a2
100683,76,100121,0.855,0,0,Podloga za miša,,,Sansun,21a3f6697520a674246f1b6360ae5b20
100692,21,100000,87.35,0,0,HP InkJet Printer DJ D2460 CB611A,CB611A,Inkjet printeri,HP,f9a97294a5e3ee5c9c9caa4ba5357f6e
100694,21,100000,606.838,0,0,HP InkJet Printer OJ K7100 CB041B,CB041B,Inkjet printeri,HP,21d23dbf31789b0a23252baa66f532f6
100695,21,100002,84.53,0,0,Canon InkJet Printer Pixma iP1900,3021B009AA,Inkjet printeri,Canon,b4cb9c486cb80626a1f5e0f784fdb149
100698,288,100015,58.974,0,0,D-Link DKVM-2K KVM 2 port switch PS/2,DKVM-2K,Switchevi,D-Link,3160b5c65de8d2586d357a7e3303001b
100699,288,100015,103.504,0,0,D-Link DKVM-2KU KVM 2 port switch PS/2+USB,DKVM-2KU,Switchevi,D-Link,e60635900e3ce65534d7cbc8bb2a0512
100700,288,100015,101.624,0,0,D-Link DKVM-4K KVM 4 port switch PS/2,DKVM-4K,Switchevi,D-Link,b2270416ce93dde5e2ab9d4e7a3757ad
100701,288,100015,147.179,0,0,D-Link DKVM-4U KVM 4 port switch USB,DKVM-4U,Switchevi,D-Link,fc08c213a61f8bf1bf952f2136c9007d
100703,289,100015,84.53,0,0,D-Link DWL-P200 PoE adapter,DWL-P200,Access Point - Range extender,D-Link,0b5847d929c7c0ece183ab51c4a0525d
100717,24,100054,350.427,0,0,MicroPos WTP 100 termal serial,mic-wtp100pb,POS oprema,MicroPos,b3e1fb2280553093db4b5a07578cbd5d
100718,24,100054,299.145,0,0,MicroPos ADP 400 serial,,POS oprema,MicroPos,ca712226ed2aaad32bf5af0d957c7b4e
100719,24,100054,299.145,0,0,MicroPos ADP 400 paralel,,POS oprema,MicroPos,7cce131dafc1063b61e22c897e3972f7
100720,24,100054,350.427,0,0,MicroPOS WTP 150 termal USB/serial,,POS oprema,MicroPos,e3bca5b3011b69ad1a224ee652719faa
100721,24,100004,350.427,0,0,Samsung POS SRP-275A matrični serial bijeli,SRP-275A,POS oprema,Samsung,75f927c75bc29558552173d41315b001
100722,25,100000,122.222,0,0,HP Deskjet F380 Q8134A,Q8134A,Inkjet multifunkcijski printeri,HP,d30d2d4d2a5dcb413761ef7222054415
100724,290,100007,47.479,0,0,Asus WL-167G_V2 USB wireless adapter,90-IAK002E00-,Wireless i smart adapteri,Asus,7b3832cc08e49315f67c392aa775c1d7
100775,33,100057,4.274,0,0,ExtreMemory MC MMC 512MB,,Memorijske kartice,ExtreMemory,1abf9eacedf0e3255f4434bbeb2ec65e
100789,70,100017,85.47,0,0,Panasonic KX-TG1102FXS srebrena,,Telefoni i fax uređaji,Panasonic,98f5e57de90c991f51146ba29fb0cc39
100792,70,100017,38.462,0,0,Panasonic KX-TG1311FXB crni,,Telefoni i fax uređaji,Panasonic,dcb2284face9a10b954f350b1e1ffcc1
100793,70,100017,56.966,0,0,Panasonic KX-TG7301FXB black,,Telefoni i fax uređaji,Panasonic,8cad543c361b4423987ba028289960d1
100803,19,100016,5.128,0,0,"Genius mikrofon MIC-01A, crni",31700028100,Mikrofoni i web kamere za PC,Genius,f8dbca1bc30a8b04c698dc9d1c6b3a6b
100809,16,100016,25.641,0,0,Genius desktop set KMS110 tast. + miš + zvučnici,31280219106,Desktop setovi,Genius,f3e52cb2783fd8512d00001db5fbd0da
100815,59,100026,5.128,0,0,Sapphire tehno.kabal S-Video 1m,,Kablovi za PC/NET/TV,Sapphire Tehnology,91b191b398d3d415800c5a892e8f6469
100823,59,100022,3.419,0,0,Wiretech kabal USB2.0 AM-AM 3m,,Kablovi za PC/NET/TV,Wiretech,da6d63e38bed3d93f09420278d830992
100826,46,100062,7.692,0,0,"Digitex surge protector 1,8m",,Prenaponska zaštita,Digitex,b2c3b545d87cf234f05b0b0016865a95
100827,59,100031,4.274,0,0,Rotronic kabal USB 3m,,Kablovi za PC/NET/TV,Rotronic,9d549943dfe8fac98cd2bd118be54d4e
100828,25,100000,0.043,0,0,HP Officejet J6410 CB029B,CB029B,Inkjet multifunkcijski printeri,HP,35b9d056cd3d6be6e95ba83674c5c670
100829,25,100000,147.179,0,0,HP Photosmart C4280 CC210A,CC210A,Inkjet multifunkcijski printeri,HP,b8d49b2826147959512580cc980c7cf2
100830,25,100000,215.385,0,0,HP Photosmart C5280 Q8330B,Q8330B,Inkjet multifunkcijski printeri,HP,f3cb939d4deb1d78e77aef7e14496ad6
100831,25,100000,0.043,0,0,HP Photosmart C6280 CC988B,CC988B,Inkjet multifunkcijski printeri,HP,d513f7ac1bc22511f087559fee69a47a
100832,25,100000,126.325,0,0,HP Photosmart C4480 Q8388B,Q8388B,Inkjet multifunkcijski printeri,HP,71d70d9cce3f90261fefdbfea8d3924d
100833,25,100000,232.65,0,0,HP Photosmart C5380 Q8291B,Q8291B,Inkjet multifunkcijski printeri,HP,0d4156c2bacd11e048d98e57da22221b
100834,25,100000,365.641,0,0,HP Photosmart C6380 WiFi CD028B,CD028B,Inkjet multifunkcijski printeri,HP,e9d5e472874aed8efd511b189d21e86b
100835,27,100000,711.282,0,0,HP Scanjet 5590 (L1910A),L1910A,Skeneri,HP,9922d66f27354509d4c2baff3ad77b0d
100836,27,100000,150.983,0,0,HP Scanjet G2410 L2694A,L2694A,Skeneri,HP,db52cddb0104d2cfd531f1db86b4599f
100837,27,100000,156.709,0,0,HP Scanjet G2710 L2696A,L2696A,Skeneri,HP,2b4323b97a32d727226a8b88bf051151
100838,27,100000,375.128,0,0,HP Scanjet G4010 L1956A,L1956A,Skeneri,HP,8a780247ecd964f7164669c7c98e3665
100839,27,100000,473.889,0,0,HP Scanjet G4050 L1957A,L1957A,Skeneri,HP,ebffb7eb3fda6659621e2e381619c17e
100840,27,100002,150.983,0,0,Canon LiDE 100 2923B010AA,2923B010AA,Skeneri,Canon,26e2978e4793f8c83b887aea71e508d3
100841,27,100000,236.453,0,0,HP Scanjet G3110 L2698A,L2698A,Skeneri,HP,9feb91cc8ceca4f6a14d3bc8564c4518
100842,24,100054,112.991,0,0,MicroPOS ladica za novac EC-410 svijetlo bež boja,mic-ladica,POS oprema,MicroPos,b5d9256c017f48c1941d0e8e99277da4
100843,24,100054,103.504,0,0,MicroPOS ladica za novac EC-410 crna boja,mic-lad-bl,POS oprema,MicroPos,968c0db849df29280993737feaa171d7
100850,291,100015,32.479,0,0,D-Link DWL-G510 PCI wireless kartica,DWL-G510,Mrežne kartice i antene,D-Link,c0ccd6439061b74a89671fb4fb2f5241
100860,24,100004,350.427,0,0,Samsung POS SRP-275C matrični serial bijeli,SRP-275C,POS oprema,Samsung,ff1944b7f7de56aa5a719c4a0054d1eb
100862,24,100004,350.427,0,0,Samsung POS SRP-275CP matrični paralelni bijeli,SRP-275CP,POS oprema,Samsung,0495801be895126dbae9a2e515b9ccfc
100863,40,100064,5.128,0,0,Orink tinta Canon PGI-5bk black,,,Orink,563a151d18be626076ceae185999f44a
100865,40,100064,5.128,0,0,Orink tinta Canon CLI-8Y yellow,,,Orink,b6b2a84f7d033eab70b21c9fe0dd3e72
100871,32,100047,17.094,0,0,Apacer USB stick 4GB AH323,AP4GAH323B-1,USB flash stickovi,Apacer,f8d8eb7d682bd2892362803ab0fb000d
100879,31,100025,46.538,0,0,MSI MP3 player HOLLY QUR-AN 128MB,,MP3-MP4 playeri,MSI,4238f0552a7ca59be72f66127ad764da
100889,31,100025,40.171,0,0,MSI MP4 FANTASY 2 - 4 GB,,MP3-MP4 playeri,MSI,4601f78dac6ce31f074f06c087dd559b
100898,17,100030,13.675,0,0,Logitech slušalice Dialog 220,980177-0000,Slušalice,Logitech,22b682fa9816a47e29208afaece7d412
100907,55,,0.342,0,0,Konektor UTP RJ-45 Cat5E,,Pasivna mrežna oprema,,849105a89559494112c77b31684bb010
100908,59,,0.513,0,0,Konektor telefonski RJ-11,A-MO6-4SF,Kablovi za PC/NET/TV,,a1163bcc081b2cfc654b579b7eb36dc6
100911,59,,4.274,0,0,Kabal telefonski 5m,,Kablovi za PC/NET/TV,,0db9e9735cff67f3ea601d17fa8ed63e
100912,55,,1.538,0,0,Konektori BNC krimp,,Pasivna mrežna oprema,,a96fa7333ad667d14fd53a53e5d4698f
100913,55,,16.239,0,0,Kliješta za krimpanje RJ45,,Pasivna mrežna oprema,,c37cc524cb03660321e305bfe9001f3b
100914,55,,4.274,0,0,Kliješta za skidanje izolacije,,Pasivna mrežna oprema,,ba47e45e81fea9e05284cb66c015bcb8
100915,33,100059,16.239,0,0,Sandisk MC MicroM2 2GB,SDMSM2-2048-E,Memorijske kartice,SanDisk,a89e2040cc12a6fa91086f45f854386b
100916,55,,0.855,0,0,Konektor napajanja za adapter (video nadzor),,Pasivna mrežna oprema,,ced8cfce150403044dc9325c050ccb29
100925,136,100013,33.248,0,0,Olympus baterija za foto aparat Li12B +torbica,N1706792,Blicevi i oprema za fotoaparate,Olympus,78fb8afa8c65ab039380d1685a4692c6
100936,132,100070,179.487,0,0,Projecta SLIMSCREEN platno za projektor 180x180 cm zidno,,Platna za projektore zidna,Projecta,ee5af23e87dee59009701841eb0df00b
100937,115,100071,426.496,0,0,BENQ lampa za projektor MP611,5J.J2C01.001,Oprema za projektore,Benq,8379db4381aedc84868d4fb7616511ce
100938,38,100006,986.709,0,0,Acer projektor P1166 EY.J6901.001,EY.J6901.001,Video projektori,Acer,b239bc11a463be2ecf45a3a2316b7c60
100943,33,100001,5.983,0,0,"Kingston MC SDHC 4GB, SD4/4GB",SD4/4GB,Memorijske kartice,Kingston,1ca92dad0bcddc224912c74c52940b37
100945,33,100058,32.479,0,0,Transcend MC SD 8GB card,TS8GSDHC150,Memorijske kartice,Transcend,24fbd18d72d85c844dfdbc34cf9aacfb
100946,40,100064,5.128,0,0,Orink tinta Canon CLI-8M magenta,,,Orink,8758a351ebdab0436919a34778f2f51d
100947,40,100064,5.128,0,0,Orink tinta Canon CLI-8C cyan,,,Orink,e1d8be23b900100c139b33ebd22ae9ce
100948,17,100016,17.094,0,0,Genius headset HS-04A,31700036100,Slušalice,Genius,2e7c3bf3ed9951db6f0be404ae2b4694
100949,40,100064,5.128,0,0,Orink tinta Canon CLI-8BK black,,,Orink,60db48b6482a55405bbc28dad417f439
100950,40,100064,3.419,0,0,Orink tinta Canon BCI-24C Color,,,Orink,3efca5b43153397aba1960643f1062e3
100951,40,100064,3.419,0,0,Orink tinta Canon BCI-C24BK black,,,Orink,e83bca6db6e6bed4b9fd32f871d5d1b7
100952,40,100064,3.419,0,0,Orink tinta za punjenje Lexmark black,,,Orink,f14ef69760196243a1a21569a15e43d8
100953,40,100064,4.274,0,0,Orink tinta za punjenje HP black,,,Orink,d465a079583d78fb0871e828feb0ed0d
100954,40,100064,6.838,0,0,Orink tinta za punjenje HP kolor,,,Orink,e0599efc4a1abda2ce5ef66c652a1c14
100955,40,100064,4.274,0,0,Orink tinta za punjenje Lexmark kolor,,,Orink,1e95d96aadcc2b7f48c67ee71ae85df5
100957,33,100001,11.966,0,0,"Kingston MC MicroSD 4GB, SDC4/4GB-2ADP",SDC4/4GB-2ADP,Memorijske kartice,Kingston,d7cb7da098b1b7b2cc7b678aa254b8fd
100960,33,100001,8.547,0,0,"Kingston MC SDHC 8GB, SD4/8GB",SD4/8GB,Memorijske kartice,Kingston,5c61c7b0cd2eb13984e4d65857b6495f
100964,33,100058,14.53,0,0,Transcend MC MicroSD 16GB Class 4,TS16GUSDHC4,Memorijske kartice,Transcend,4641839c9a3a57622e22545c70de1086
100965,33,100058,20.513,0,0,Transcend MC CF 2 GB 133X,TS2GCF133,Memorijske kartice,Transcend,a07908448ac57471751a740f6c2039f3
100966,33,100058,31.325,0,0,Transcend MC CF 4 GB 133X,TS4GCF133,Memorijske kartice,Transcend,b223d75ead4ab6384e41dec64e32bb8c
100967,10,100040,20.897,0,0,"Kvark CD-R 21 MED702 50 medija , INK-JET PRINTABLE, 8 cm, spind",,DVD/CD mediji,Kvark,73a134d89e5625095b876baa4d1f00eb
100970,33,100047,8.547,0,0,Apacer MC MicroSDHC 4GB,,Memorijske kartice,Apacer,2c7d0b5080afb23b7419aff025991608
100975,10,100074,6.838,0,0,Verbatim CD-R 700MB 52x DataLife 10/1 spindle (V043437),V043437,DVD/CD mediji,Verbatim,e95ec44c9f597612d68056b0d15375f3
100976,10,100074,12.821,0,0,Verbatim CD-R 700MB 52x DataLife Wagon 25/1 (V043432),V043432,DVD/CD mediji,Verbatim,80d7e030e3fe6a8b7028a472cbddc01c
100977,10,100074,25.641,0,0,"Verbatim CD-R 52x, 700MB, 50/1 Spindle (43351)",43351,DVD/CD mediji,Verbatim,e1aa47536b8ba764a278e51a22b59684
100978,10,100074,18.034,0,0,Verbatim CD-R 700MB 52x DataLife PRINTABLE 25/1 (V043439),V043439,DVD/CD mediji,Verbatim,4b94c012574f695fc12db42d3d4c7cbf
100986,10,100074,0.855,0,0,Verbatim CD-R 700MB 52X 1/1 BOX (V043347),V043347,DVD/CD mediji,Verbatim,9c3cafdf8bdf5be11d4718cc21af64f0
100988,10,100077,4.274,0,0,Kodak CD-R 80 data 10 pack slimcase,3918422,DVD/CD mediji,Kodak,3cf7540c6c12158ca6b9a4354c3bcd1a
100989,10,100077,4.701,0,0,Kodak CD-RW 5 pack standard jevel case,3935934,DVD/CD mediji,Kodak,c2b554e1acd7b62cc0f1dd1fe85efff3
100990,10,100077,4.274,0,0,Kodak CD-R PRO gold 10 pack cake box,3935881,DVD/CD mediji,Kodak,5b363d4b83f1b9ef17368a177fc12fa1
100991,10,100077,4.274,0,0,Kodak CD-R PRO automagic 2 pack,40126,DVD/CD mediji,Kodak,e974bc9de8babe0107ee65fa697f04d6
100992,40,100002,0.0,0,0,Canon zamjenska tinta OEM PGI-5bk,,,Canon,f323a71b34156e64dc4001dd89d33a1c
100993,40,100064,5.128,0,0,Orink tinta Canon BC20/BX20 black,,,Orink,5ea17237982b830c0c7df518edfe3760
100997,40,100064,3.419,0,0,Orink tinta Canon BCI-3BK black,,,Orink,2eca80b00253bda66fc0abf549d2c048
